# Time-averaged data for fix aveIp
# TimeStep c_Ip
129750000 -0.109977
129760000 -0.112765
129770000 -0.115252
129780000 -0.118112
129790000 -0.120953
129800000 -0.124068
129810000 -0.126251
129820000 -0.128941
129830000 -0.131981
129840000 -0.133193
129850000 -0.137562
129860000 -0.140735
129870000 -0.14346
129880000 -0.145344
129890000 -0.148076
129900000 -0.150394
129910000 -0.153072
129920000 -0.155206
129930000 -0.158466
129940000 -0.161239
129950000 -0.16311
129960000 -0.165315
129970000 -0.167658
129980000 -0.170722
129990000 -0.173535
130000000 -0.175634
130010000 -0.17808
130020000 -0.180316
130030000 -0.183158
130040000 -0.186177
130050000 -0.189037
130060000 -0.189823
130070000 -0.193156
130080000 -0.196134
130090000 -0.198216
130100000 -0.200067
130110000 -0.203026
130120000 -0.205717
130130000 -0.20805
130140000 -0.209062
130150000 -0.211818
130160000 -0.214068
130170000 -0.215869
130180000 -0.218864
130190000 -0.220028
130200000 -0.222976
130210000 -0.224811
130220000 -0.227086
130230000 -0.228896
130240000 -0.230845
130250000 -0.233192
130260000 -0.2351
130270000 -0.237882
130280000 -0.239697
130290000 -0.240906
130300000 -0.243207
130310000 -0.245344
130320000 -0.247594
130330000 -0.249052
130340000 -0.251136
130350000 -0.252638
130360000 -0.254142
130370000 -0.256182
130380000 -0.258642
130390000 -0.260293
130400000 -0.262584
130410000 -0.264144
130420000 -0.265572
130430000 -0.26758
130440000 -0.269388
130450000 -0.271363
130460000 -0.273123
130470000 -0.274756
130480000 -0.276644
130490000 -0.277991
130500000 -0.279668
130510000 -0.281717
130520000 -0.282749
130530000 -0.284748
130540000 -0.285972
130550000 -0.2875
130560000 -0.289775
130570000 -0.291408
130580000 -0.292716
130590000 -0.294227
130600000 -0.295476
130610000 -0.297496
130620000 -0.298778
130630000 -0.300522
130640000 -0.301717
130650000 -0.30284
130660000 -0.30408
130670000 -0.306047
130680000 -0.306725
130690000 -0.308833
130700000 -0.310293
130710000 -0.312217
130720000 -0.313767
130730000 -0.314398
130740000 -0.316552
130750000 -0.317584
130760000 -0.319168
130770000 -0.320122
130780000 -0.321371
130790000 -0.322799
130800000 -0.324022
130810000 -0.3252
130820000 -0.326819
130830000 -0.328176
130840000 -0.328685
130850000 -0.330427
130860000 -0.331604
130870000 -0.332779
130880000 -0.333979
130890000 -0.334921
130900000 -0.336508
130910000 -0.337831
130920000 -0.338956
130930000 -0.340325
130940000 -0.34117
130950000 -0.341989
130960000 -0.343227
130970000 -0.344133
130980000 -0.344907
130990000 -0.345942
131000000 -0.347384
131010000 -0.34823
131020000 -0.34918
131030000 -0.350215
131040000 -0.351471
131050000 -0.352487
131060000 -0.353369
131070000 -0.353824
131080000 -0.355032
131090000 -0.355725
131100000 -0.356673
131110000 -0.357447
131120000 -0.358453
131130000 -0.359615
131140000 -0.3605
131150000 -0.361488
131160000 -0.362381
131170000 -0.363436
131180000 -0.363869
131190000 -0.364871
131200000 -0.366115
131210000 -0.366078
131220000 -0.367468
131230000 -0.368466
131240000 -0.368703
131250000 -0.369072
131260000 -0.370201
131270000 -0.370859
131280000 -0.371679
131290000 -0.372743
131300000 -0.3732
131310000 -0.373862
131320000 -0.374446
131330000 -0.375741
131340000 -0.376196
131350000 -0.376962
131360000 -0.377233
131370000 -0.377903
131380000 -0.378129
131390000 -0.379073
131400000 -0.379742
131410000 -0.380101
131420000 -0.380825
131430000 -0.381378
131440000 -0.381921
131450000 -0.382113
131460000 -0.383261
131470000 -0.383528
131480000 -0.384006
131490000 -0.384535
131500000 -0.384392
131510000 -0.38535
131520000 -0.385762
131530000 -0.386224
131540000 -0.386692
131550000 -0.387175
131560000 -0.387602
131570000 -0.387591
131580000 -0.388287
131590000 -0.389215
131600000 -0.388901
131610000 -0.389074
131620000 -0.389676
131630000 -0.3899
131640000 -0.390239
131650000 -0.390781
131660000 -0.391357
131670000 -0.391889
131680000 -0.391838
131690000 -0.392342
131700000 -0.392908
131710000 -0.3925
131720000 -0.392946
131730000 -0.392859
131740000 -0.393138
131750000 -0.393092
131760000 -0.393403
131770000 -0.393824
131780000 -0.393522
131790000 -0.393527
131800000 -0.393599
131810000 -0.393826
131820000 -0.393803
131830000 -0.394344
131840000 -0.394605
131850000 -0.394273
131860000 -0.39486
131870000 -0.394914
131880000 -0.394744
131890000 -0.394799
131900000 -0.395083
131910000 -0.394976
131920000 -0.395158
131930000 -0.394874
131940000 -0.395128
131950000 -0.395124
131960000 -0.394825
131970000 -0.394822
131980000 -0.394299
131990000 -0.394792
132000000 -0.394983
132010000 -0.394529
132020000 -0.394541
132030000 -0.394017
132040000 -0.394318
132050000 -0.394064
132060000 -0.393863
132070000 -0.393881
132080000 -0.393688
132090000 -0.393927
132100000 -0.393742
132110000 -0.393353
132120000 -0.392832
132130000 -0.393092
132140000 -0.39267
132150000 -0.392493
132160000 -0.392156
132170000 -0.391407
132180000 -0.391701
132190000 -0.391154
132200000 -0.390993
132210000 -0.391143
132220000 -0.3911
132230000 -0.39045
132240000 -0.389928
132250000 -0.390077
132260000 -0.389259
132270000 -0.388805
132280000 -0.389267
132290000 -0.389041
132300000 -0.388207
132310000 -0.387489
132320000 -0.387315
132330000 -0.386791
132340000 -0.386083
132350000 -0.385915
132360000 -0.385594
132370000 -0.38476
132380000 -0.384361
132390000 -0.383934
132400000 -0.383412
132410000 -0.383024
132420000 -0.382454
132430000 -0.382009
132440000 -0.381462
132450000 -0.38064
132460000 -0.380257
132470000 -0.380047
132480000 -0.379261
132490000 -0.378574
132500000 -0.377889
132510000 -0.377593
132520000 -0.376528
132530000 -0.375735
132540000 -0.375413
132550000 -0.374437
132560000 -0.374084
132570000 -0.373271
132580000 -0.373025
132590000 -0.372177
132600000 -0.371881
132610000 -0.371007
132620000 -0.370136
132630000 -0.36897
132640000 -0.368592
132650000 -0.367584
132660000 -0.366993
132670000 -0.36627
132680000 -0.366072
132690000 -0.365154
132700000 -0.364285
132710000 -0.363346
132720000 -0.36223
132730000 -0.361114
132740000 -0.360104
132750000 -0.359294
132760000 -0.358942
132770000 -0.357921
132780000 -0.357168
132790000 -0.356461
132800000 -0.355257
132810000 -0.354969
132820000 -0.353422
132830000 -0.352377
132840000 -0.351612
132850000 -0.350574
132860000 -0.34991
132870000 -0.348682
132880000 -0.347915
132890000 -0.347036
132900000 -0.346109
132910000 -0.344942
132920000 -0.34386
132930000 -0.342706
132940000 -0.341973
132950000 -0.340093
132960000 -0.33928
132970000 -0.338371
132980000 -0.337219
132990000 -0.33632
133000000 -0.334911
133010000 -0.334069
133020000 -0.33245
133030000 -0.331614
133040000 -0.330467
133050000 -0.329513
133060000 -0.328316
133070000 -0.326941
133080000 -0.325781
133090000 -0.324765
133100000 -0.323313
133110000 -0.322151
133120000 -0.320438
133130000 -0.318984
133140000 -0.317674
133150000 -0.31623
133160000 -0.315492
133170000 -0.313633
133180000 -0.312279
133190000 -0.311561
133200000 -0.310156
133210000 -0.308261
133220000 -0.307406
133230000 -0.305771
133240000 -0.304666
133250000 -0.303034
133260000 -0.301518
133270000 -0.300059
133280000 -0.299007
133290000 -0.297478
133300000 -0.295974
133310000 -0.293751
133320000 -0.292751
133330000 -0.291418
133340000 -0.289322
133350000 -0.287801
133360000 -0.285706
133370000 -0.284687
133380000 -0.283112
133390000 -0.281773
133400000 -0.279967
133410000 -0.278349
133420000 -0.276523
133430000 -0.274723
133440000 -0.273523
133450000 -0.271332
133460000 -0.269913
133470000 -0.268142
133480000 -0.266697
133490000 -0.265027
133500000 -0.262574
133510000 -0.261026
133520000 -0.259261
133530000 -0.257624
133540000 -0.255674
133550000 -0.253529
133560000 -0.25133
133570000 -0.248809
133580000 -0.248326
133590000 -0.245518
133600000 -0.244012
133610000 -0.241362
133620000 -0.240302
133630000 -0.237618
133640000 -0.236074
133650000 -0.233807
133660000 -0.232078
133670000 -0.230093
133680000 -0.227762
133690000 -0.225618
133700000 -0.223613
133710000 -0.220531
133720000 -0.218691
133730000 -0.217356
133740000 -0.214593
133750000 -0.21264
133760000 -0.209986
133770000 -0.20753
133780000 -0.205243
133790000 -0.20373
133800000 -0.200396
133810000 -0.198334
133820000 -0.195976
133830000 -0.194189
133840000 -0.191854
133850000 -0.189455
133860000 -0.187134
133870000 -0.184038
133880000 -0.181281
133890000 -0.179892
133900000 -0.176433
133910000 -0.173786
133920000 -0.172484
133930000 -0.168418
133940000 -0.166043
133950000 -0.164387
133960000 -0.161797
133970000 -0.158834
133980000 -0.156142
133990000 -0.155012
134000000 -0.151294
134010000 -0.149255
134020000 -0.146227
134030000 -0.143486
134040000 -0.141053
134050000 -0.138364
134060000 -0.135838
134070000 -0.13217
134080000 -0.130868
134090000 -0.127807
134100000 -0.124827
134110000 -0.122004
134120000 -0.118206
134130000 -0.116212
134140000 -0.114725
134150000 -0.111061
134160000 -0.10815
134170000 -0.105769
134180000 -0.102714
134190000 -0.101607
134200000 -0.0979886
134210000 -0.0958593
134220000 -0.0927364
134230000 -0.0909217
134240000 -0.0870823
134250000 -0.0839849
134260000 -0.0821264
134270000 -0.0790826
134280000 -0.0763713
134290000 -0.0750806
134300000 -0.0715787
134310000 -0.0700045
134320000 -0.0680818
134330000 -0.0650953
134340000 -0.0623363
134350000 -0.0602779
134360000 -0.0584931
134370000 -0.0560399
134380000 -0.0529385
134390000 -0.0527518
134400000 -0.0498989
134410000 -0.0471323
134420000 -0.0455475
134430000 -0.0433446
134440000 -0.0414465
134450000 -0.0404066
134460000 -0.037943
134470000 -0.0359578
134480000 -0.0331211
134490000 -0.0315116
134500000 -0.0307436
134510000 -0.0283584
134520000 -0.0270684
134530000 -0.0261251
134540000 -0.024285
134550000 -0.0228512
134560000 -0.0210206
134570000 -0.020443
134580000 -0.0191705
134590000 -0.0174817
134600000 -0.0174616
134610000 -0.015797
134620000 -0.0145312
134630000 -0.0139188
134640000 -0.0132463
134650000 -0.0119316
134660000 -0.0106799
134670000 -0.0102423
134680000 -0.00936669
134690000 -0.00862517
134700000 -0.0079631
134710000 -0.00715217
134720000 -0.0065115
134730000 -0.00604213
134740000 -0.00574652
134750000 -0.00523926
134760000 -0.00465313
134770000 -0.00409457
134780000 -0.00360845
134790000 -0.00355638
134800000 -0.00330792
134810000 -0.00310306
134820000 -0.00264879
134830000 -0.00242035
134840000 -0.00232593
134850000 -0.00200341
134860000 -0.00181241
134870000 -0.00163319
134880000 -0.00130096
134890000 -0.0013698
134900000 -0.000906935
134910000 -0.00106245
134920000 -0.000813037
134930000 -0.000697805
134940000 -0.000754473
134950000 -0.000675761
134960000 -0.000618065
134970000 -0.000462697
134980000 -0.000622463
134990000 -0.000471017
135000000 -0.000524373
135010000 -0.000340908
135020000 -0.000190485
135030000 -0.000190519
135040000 -0.000241124
135050000 -0.000184191
135060000 -1.1863e-05
135070000 -3.22596e-05
135080000 -0.000111653
135090000 -7.54147e-05
135100000 3.22769e-05
135110000 -5.32131e-06
135120000 0.000206077
135130000 0.000222454
135140000 9.82156e-05
135150000 0.000183903
135160000 0.000182899
135170000 0.0004498
135180000 0.000246602
135190000 0.000153671
135200000 0.000245949
135210000 0.000362381
135220000 0.000333207
135230000 0.000189763
135240000 0.000380909
135250000 0.000380723
135260000 0.000233442
135270000 0.000354284
135280000 0.000456337
135290000 0.000574006
135300000 0.000575317
135310000 0.000613678
135320000 0.000680874
135330000 0.000882074
135340000 0.000878144
135350000 0.00095899
135360000 0.00108893
135370000 0.00113063
135380000 0.00141065
135390000 0.00172727
135400000 0.00216168
135410000 0.0023134
135420000 0.00291644
135430000 0.00374067
135440000 0.00389231
135450000 0.00433016
135460000 0.0046109
135470000 0.00498654
135480000 0.00586272
135490000 0.00618297
135500000 0.00706128
135510000 0.007854
135520000 0.0089145
135530000 0.00962798
135540000 0.0107015
135550000 0.0115154
135560000 0.0125004
135570000 0.0135929
135580000 0.0150022
135590000 0.0159093
135600000 0.0172915
135610000 0.0188375
135620000 0.0200782
135630000 0.0208795
135640000 0.0222161
135650000 0.0234346
135660000 0.0258429
135670000 0.026906
135680000 0.0284745
135690000 0.0303098
135700000 0.0321365
135710000 0.0331571
135720000 0.0352616
135730000 0.0369138
135740000 0.0396764
135750000 0.0421256
135760000 0.0434473
135770000 0.046023
135780000 0.047459
135790000 0.0501194
135800000 0.0522008
135810000 0.0550102
135820000 0.0552276
135830000 0.0588563
135840000 0.0621395
135850000 0.063676
135860000 0.0653947
135870000 0.0666982
135880000 0.0697606
135890000 0.0724121
135900000 0.0759879
135910000 0.078197
135920000 0.080751
135930000 0.0821518
135940000 0.0860067
135950000 0.0877297
135960000 0.0913053
135970000 0.0942365
135980000 0.095477
135990000 0.0981514
136000000 0.100177
136010000 0.104751
136020000 0.106702
136030000 0.109227
136040000 0.110797
136050000 0.115534
136060000 0.117026
136070000 0.119426
136080000 0.122465
136090000 0.12503
136100000 0.127636
136110000 0.129933
136120000 0.132767
136130000 0.136497
136140000 0.138744
136150000 0.141327
136160000 0.14429
136170000 0.146361
136180000 0.149746
136190000 0.151751
136200000 0.155128
136210000 0.158164
136220000 0.159095
136230000 0.162679
136240000 0.165167
136250000 0.167291
136260000 0.170866
136270000 0.172564
136280000 0.174485
136290000 0.177774
136300000 0.180578
136310000 0.182869
136320000 0.185216
136330000 0.187491
136340000 0.189831
136350000 0.192779
136360000 0.195303
136370000 0.197277
136380000 0.19992
136390000 0.202385
136400000 0.203628
136410000 0.20614
136420000 0.209102
136430000 0.211325
136440000 0.21314
136450000 0.21582
136460000 0.217585
136470000 0.220064
136480000 0.221313
136490000 0.224289
136500000 0.225946
136510000 0.228678
136520000 0.230437
136530000 0.232492
136540000 0.234644
136550000 0.236682
136560000 0.2391
136570000 0.240999
136580000 0.24243
136590000 0.245255
136600000 0.247296
136610000 0.248545
136620000 0.250711
136630000 0.252312
136640000 0.25409
136650000 0.256449
136660000 0.258308
136670000 0.25981
136680000 0.261351
136690000 0.263342
136700000 0.265207
136710000 0.266881
136720000 0.26891
136730000 0.271366
136740000 0.272035
136750000 0.274809
136760000 0.275865
136770000 0.277414
136780000 0.278767
136790000 0.280897
136800000 0.28235
136810000 0.284093
136820000 0.285426
136830000 0.287655
136840000 0.288689
136850000 0.290597
136860000 0.291754
136870000 0.293376
136880000 0.295064
136890000 0.296207
136900000 0.297408
136910000 0.299151
136920000 0.301499
136930000 0.302165
136940000 0.303929
136950000 0.305527
136960000 0.306847
136970000 0.307978
136980000 0.309816
136990000 0.311637
137000000 0.312881
137010000 0.314364
137020000 0.315776
137030000 0.316344
137040000 0.318003
137050000 0.319311
137060000 0.320599
137070000 0.321888
137080000 0.323543
137090000 0.324015
137100000 0.325812
137110000 0.327405
137120000 0.328783
137130000 0.329963
137140000 0.330867
137150000 0.332462
137160000 0.333286
137170000 0.334505
137180000 0.336176
137190000 0.33663
137200000 0.337735
137210000 0.338976
137220000 0.340529
137230000 0.341124
137240000 0.342546
137250000 0.343275
137260000 0.344307
137270000 0.345735
137280000 0.346582
137290000 0.348164
137300000 0.348983
137310000 0.34974
137320000 0.350768
137330000 0.35183
137340000 0.352582
137350000 0.353631
137360000 0.355011
137370000 0.355568
137380000 0.356962
137390000 0.357344
137400000 0.358571
137410000 0.359306
137420000 0.36053
137430000 0.361375
137440000 0.36233
137450000 0.362746
137460000 0.364076
137470000 0.364842
137480000 0.365819
137490000 0.366442
137500000 0.36712
137510000 0.368098
137520000 0.368992
137530000 0.369617
137540000 0.370643
137550000 0.371155
137560000 0.371912
137570000 0.372623
137580000 0.373493
137590000 0.37414
137600000 0.374921
137610000 0.375179
137620000 0.375849
137630000 0.376717
137640000 0.377217
137650000 0.378079
137660000 0.378833
137670000 0.37919
137680000 0.379678
137690000 0.380256
137700000 0.380972
137710000 0.38103
137720000 0.38207
137730000 0.382499
137740000 0.382779
137750000 0.384041
137760000 0.384234
137770000 0.38417
137780000 0.384635
137790000 0.385199
137800000 0.385726
137810000 0.386013
137820000 0.386566
137830000 0.38656
137840000 0.387456
137850000 0.38724
137860000 0.387739
137870000 0.388292
137880000 0.388718
137890000 0.388954
137900000 0.389385
137910000 0.389873
137920000 0.390347
137930000 0.390211
137940000 0.390859
137950000 0.391407
137960000 0.391224
137970000 0.391384
137980000 0.391606
137990000 0.391877
138000000 0.392563
138010000 0.392373
138020000 0.393135
138030000 0.393658
138040000 0.393219
138050000 0.393309
138060000 0.394106
138070000 0.394006
138080000 0.39439
138090000 0.394559
138100000 0.394673
138110000 0.394224
138120000 0.394421
138130000 0.394614
138140000 0.394174
138150000 0.394602
138160000 0.394253
138170000 0.394292
138180000 0.394605
138190000 0.394452
138200000 0.394845
138210000 0.394822
138220000 0.394577
138230000 0.395043
138240000 0.395077
138250000 0.394667
138260000 0.394549
138270000 0.394535
138280000 0.395003
138290000 0.394781
138300000 0.394545
138310000 0.394568
138320000 0.394347
138330000 0.394379
138340000 0.394329
138350000 0.393766
138360000 0.393865
138370000 0.393605
138380000 0.392779
138390000 0.392736
138400000 0.392572
138410000 0.392562
138420000 0.392116
138430000 0.391972
138440000 0.391367
138450000 0.391228
138460000 0.391125
138470000 0.390604
138480000 0.389801
138490000 0.389472
138500000 0.389344
138510000 0.38931
138520000 0.389396
138530000 0.389206
138540000 0.388568
138550000 0.388187
138560000 0.387846
138570000 0.387476
138580000 0.387467
138590000 0.386978
138600000 0.386695
138610000 0.38589
138620000 0.385806
138630000 0.385543
138640000 0.384654
138650000 0.384287
138660000 0.384078
138670000 0.383925
138680000 0.382951
138690000 0.382362
138700000 0.38223
138710000 0.380607
138720000 0.380575
138730000 0.379824
138740000 0.379433
138750000 0.379529
138760000 0.378731
138770000 0.377822
138780000 0.377602
138790000 0.377126
138800000 0.376478
138810000 0.375791
138820000 0.374494
138830000 0.37429
138840000 0.374083
138850000 0.373779
138860000 0.372664
138870000 0.37187
138880000 0.371101
138890000 0.370104
138900000 0.369613
138910000 0.368858
138920000 0.367944
138930000 0.367756
138940000 0.367067
138950000 0.365376
138960000 0.365365
138970000 0.364252
138980000 0.364167
138990000 0.363182
139000000 0.362202
139010000 0.361282
139020000 0.36093
139030000 0.360146
139040000 0.358892
139050000 0.358409
139060000 0.356625
139070000 0.356213
139080000 0.355051
139090000 0.35384
139100000 0.353168
139110000 0.352645
139120000 0.350994
139130000 0.350177
139140000 0.349159
139150000 0.348758
139160000 0.347486
139170000 0.346274
139180000 0.345558
139190000 0.344832
139200000 0.343389
139210000 0.34253
139220000 0.341504
139230000 0.340337
139240000 0.33944
139250000 0.33848
139260000 0.337005
139270000 0.336022
139280000 0.334655
139290000 0.333629
139300000 0.332679
139310000 0.331925
139320000 0.331
139330000 0.329474
139340000 0.328374
139350000 0.327095
139360000 0.325466
139370000 0.324712
139380000 0.323297
139390000 0.322724
139400000 0.320773
139410000 0.319703
139420000 0.318537
139430000 0.317308
139440000 0.31603
139450000 0.314428
139460000 0.312809
139470000 0.311825
139480000 0.310341
139490000 0.308726
139500000 0.307711
139510000 0.306623
139520000 0.304787
139530000 0.303227
139540000 0.301647
139550000 0.300512
139560000 0.298873
139570000 0.298133
139580000 0.295581
139590000 0.294436
139600000 0.293051
139610000 0.291358
139620000 0.289846
139630000 0.288284
139640000 0.286943
139650000 0.285211
139660000 0.283667
139670000 0.282543
139680000 0.280273
139690000 0.278799
139700000 0.276526
139710000 0.275421
139720000 0.274073
139730000 0.272164
139740000 0.270544
139750000 0.268845
139760000 0.266801
139770000 0.264832
139780000 0.263111
139790000 0.261616
139800000 0.259307
139810000 0.257824
139820000 0.255662
139830000 0.253905
139840000 0.252349
139850000 0.249809
139860000 0.248041
139870000 0.245975
139880000 0.244227
139890000 0.242343
139900000 0.239897
139910000 0.238047
139920000 0.236623
139930000 0.233762
139940000 0.23233
139950000 0.229938
139960000 0.228379
139970000 0.226185
139980000 0.223137
139990000 0.221866
140000000 0.21986
140010000 0.217451
140020000 0.215656
140030000 0.213272
140040000 0.210385
140050000 0.209152
140060000 0.206121
140070000 0.204381
140080000 0.20185
140090000 0.198822
140100000 0.196511
140110000 0.194206
140120000 0.192233
140130000 0.18939
140140000 0.187811
140150000 0.185637
140160000 0.183683
140170000 0.179686
140180000 0.1776
140190000 0.17528
140200000 0.172756
140210000 0.169856
140220000 0.168753
140230000 0.165411
140240000 0.162914
140250000 0.160522
140260000 0.157293
140270000 0.154707
140280000 0.15234
140290000 0.149665
140300000 0.147562
140310000 0.145285
140320000 0.141478
140330000 0.138866
140340000 0.137043
140350000 0.133875
140360000 0.131275
140370000 0.128642
140380000 0.125373
140390000 0.12321
140400000 0.120597
140410000 0.11791
140420000 0.115654
140430000 0.112563
140440000 0.108964
140450000 0.10747
140460000 0.102297
140470000 0.10113
140480000 0.0987704
140490000 0.0963129
140500000 0.0937833
140510000 0.0914359
140520000 0.0887581
140530000 0.0857273
140540000 0.0832524
140550000 0.0811065
140560000 0.0788532
140570000 0.076189
140580000 0.0730853
140590000 0.0709516
140600000 0.0682504
140610000 0.0662611
140620000 0.063153
140630000 0.06175
140640000 0.0591855
140650000 0.0556575
140660000 0.0539181
140670000 0.0520655
140680000 0.050491
140690000 0.0477162
140700000 0.0455826
140710000 0.0446715
140720000 0.0420544
140730000 0.040303
140740000 0.038518
140750000 0.0362748
140760000 0.0346799
140770000 0.0326841
140780000 0.0304011
140790000 0.029566
140800000 0.0280073
140810000 0.0258781
140820000 0.0246836
140830000 0.0234921
140840000 0.0222636
140850000 0.0211069
140860000 0.0198503
140870000 0.018492
140880000 0.0176966
140890000 0.0158653
140900000 0.0155862
140910000 0.0144471
140920000 0.0130983
140930000 0.0119539
140940000 0.0112176
140950000 0.0103054
140960000 0.00991517
140970000 0.00905362
140980000 0.00786744
140990000 0.00752911
141000000 0.00709989
141010000 0.00659277
141020000 0.00593626
141030000 0.00539973
141040000 0.00493244
141050000 0.00457619
141060000 0.0041838
141070000 0.00361821
141080000 0.00341661
141090000 0.00333434
141100000 0.00291397
141110000 0.00248269
141120000 0.00263456
141130000 0.00219284
141140000 0.00184728
141150000 0.00185733
141160000 0.00167536
141170000 0.00142125
141180000 0.00131647
141190000 0.00106832
141200000 0.00106676
141210000 0.000997448
141220000 0.000795793
141230000 0.000750463
141240000 0.000546441
141250000 0.000518087
141260000 0.000516716
141270000 0.000442455
141280000 0.000360287
141290000 0.000475031
141300000 0.000300068
141310000 0.000284044
141320000 0.000349903
141330000 0.000113333
141340000 9.95867e-05
141350000 0.000118273
141360000 0.000135706
141370000 0.000114405
141380000 3.37614e-05
141390000 -0.000254473
141400000 6.40734e-06
141410000 2.65739e-05
141420000 -0.00014208
141430000 -0.000124831
141440000 -0.000253359
141450000 -0.000154116
141460000 -0.000295057
141470000 -0.000254906
141480000 -0.000336029
141490000 -0.00011382
141500000 -0.000108299
141510000 -0.000397844
141520000 -0.000477209
141530000 -0.00055629
141540000 -0.000502688
141550000 -0.000401568
141560000 -0.000536302
141570000 -0.000657429
141580000 -0.000693317
141590000 -0.000626468
141600000 -0.000962045
141610000 -0.000711586
141620000 -0.000835256
141630000 -0.00112346
141640000 -0.00113586
141650000 -0.0011797
141660000 -0.00148042
141670000 -0.00179899
141680000 -0.0020297
141690000 -0.00251112
141700000 -0.0026302
141710000 -0.00293116
141720000 -0.00383346
141730000 -0.00397213
141740000 -0.00489964
141750000 -0.00537976
141760000 -0.00578465
141770000 -0.00640886
141780000 -0.00718951
141790000 -0.00826865
141800000 -0.00875679
141810000 -0.010011
141820000 -0.0105824
141830000 -0.0118562
141840000 -0.0128664
141850000 -0.0134481
141860000 -0.0147123
141870000 -0.015758
141880000 -0.0175827
141890000 -0.0181505
141900000 -0.01975
141910000 -0.0206971
141920000 -0.0227498
141930000 -0.0235645
141940000 -0.0247488
141950000 -0.0270839
141960000 -0.0285027
141970000 -0.0298484
141980000 -0.0313582
141990000 -0.0334525
142000000 -0.0347411
142010000 -0.03756
142020000 -0.0385808
142030000 -0.0401649
142040000 -0.042903
142050000 -0.0453245
142060000 -0.0467146
142070000 -0.0490624
142080000 -0.050538
142090000 -0.0525562
142100000 -0.055281
142110000 -0.0583171
142120000 -0.0590698
142130000 -0.0621582
142140000 -0.0639727
142150000 -0.0673562
142160000 -0.0689598
142170000 -0.0721039
142180000 -0.0745152
142190000 -0.0772857
142200000 -0.0795545
142210000 -0.0809156
142220000 -0.0848297
142230000 -0.0872949
142240000 -0.090009
142250000 -0.0923494
142260000 -0.0953215
142270000 -0.0982296
142280000 -0.101002
142290000 -0.102658
142300000 -0.106182
142310000 -0.109103
142320000 -0.110256
142330000 -0.113943
142340000 -0.116176
142350000 -0.119785
142360000 -0.122326
142370000 -0.124553
142380000 -0.127384
142390000 -0.12899
142400000 -0.13269
142410000 -0.135904
142420000 -0.138375
142430000 -0.140923
142440000 -0.14462
142450000 -0.146067
142460000 -0.148872
142470000 -0.151529
142480000 -0.153729
142490000 -0.156339
142500000 -0.158704
142510000 -0.162192
142520000 -0.164663
142530000 -0.166661
142540000 -0.168793
142550000 -0.171936
142560000 -0.174495
142570000 -0.176529
142580000 -0.180086
142590000 -0.181599
142600000 -0.184217
142610000 -0.187214
142620000 -0.189245
142630000 -0.191272
142640000 -0.193945
142650000 -0.196297
142660000 -0.198499
142670000 -0.201009
142680000 -0.203486
142690000 -0.20593
142700000 -0.207997
142710000 -0.210113
142720000 -0.21224
142730000 -0.213963
142740000 -0.217149
142750000 -0.21928
142760000 -0.221078
142770000 -0.222523
142780000 -0.225537
142790000 -0.227689
142800000 -0.229439
142810000 -0.232147
142820000 -0.234118
142830000 -0.236723
142840000 -0.238127
142850000 -0.240225
142860000 -0.242551
142870000 -0.243372
142880000 -0.245653
142890000 -0.247773
142900000 -0.249457
142910000 -0.251999
142920000 -0.25409
142930000 -0.255579
142940000 -0.258186
142950000 -0.259427
142960000 -0.26085
142970000 -0.262697
142980000 -0.264479
142990000 -0.266497
143000000 -0.268228
143010000 -0.270221
143020000 -0.270614
143030000 -0.273859
143040000 -0.275002
143050000 -0.276569
143060000 -0.278816
143070000 -0.280167
143080000 -0.281167
143090000 -0.283659
143100000 -0.285122
143110000 -0.287144
143120000 -0.288416
143130000 -0.289821
143140000 -0.291462
143150000 -0.292878
143160000 -0.294557
143170000 -0.296011
143180000 -0.29785
143190000 -0.299266
143200000 -0.30085
143210000 -0.302288
143220000 -0.304047
143230000 -0.30514
143240000 -0.306708
143250000 -0.308586
143260000 -0.309754
143270000 -0.310956
143280000 -0.31235
143290000 -0.314142
143300000 -0.315253
143310000 -0.316503
143320000 -0.317829
143330000 -0.319296
143340000 -0.320342
143350000 -0.321843
143360000 -0.322901
143370000 -0.32516
143380000 -0.325986
143390000 -0.327582
143400000 -0.328531
143410000 -0.329849
143420000 -0.330808
143430000 -0.331747
143440000 -0.332991
143450000 -0.33393
143460000 -0.33521
143470000 -0.336501
143480000 -0.337846
143490000 -0.339227
143500000 -0.340052
143510000 -0.340881
143520000 -0.341894
143530000 -0.342789
143540000 -0.344553
143550000 -0.345191
143560000 -0.346214
143570000 -0.347786
143580000 -0.348717
143590000 -0.349728
143600000 -0.350732
143610000 -0.351868
143620000 -0.352808
143630000 -0.353396
143640000 -0.354925
143650000 -0.355442
143660000 -0.356829
143670000 -0.357683
143680000 -0.358882
143690000 -0.359552
143700000 -0.360335
143710000 -0.361044
143720000 -0.36208
143730000 -0.362961
143740000 -0.363747
143750000 -0.364341
143760000 -0.364933
143770000 -0.366159
143780000 -0.366381
143790000 -0.36774
143800000 -0.368025
143810000 -0.369038
143820000 -0.369545
143830000 -0.369924
143840000 -0.370992
143850000 -0.371871
143860000 -0.373105
143870000 -0.373561
143880000 -0.374443
143890000 -0.374692
143900000 -0.37545
143910000 -0.376374
143920000 -0.376692
143930000 -0.377446
143940000 -0.378231
143950000 -0.378647
143960000 -0.37979
143970000 -0.380036
143980000 -0.380449
143990000 -0.380823
