# Time-averaged data for fix aveIm
# TimeStep c_Im
99950000 -0.377471
99960000 -0.377906
99970000 -0.378165
99980000 -0.379297
99990000 -0.380053
100000000 -0.380575
100010000 -0.381173
100020000 -0.381291
100030000 -0.382198
100040000 -0.382438
100050000 -0.383197
100060000 -0.383791
100070000 -0.384086
100080000 -0.384668
100090000 -0.385452
100100000 -0.385675
100110000 -0.386285
100120000 -0.386883
100130000 -0.387084
100140000 -0.387752
100150000 -0.388408
100160000 -0.388954
100170000 -0.388839
100180000 -0.388982
100190000 -0.38972
100200000 -0.389738
100210000 -0.390057
100220000 -0.390458
100230000 -0.390957
100240000 -0.391249
100250000 -0.391503
100260000 -0.391782
100270000 -0.391766
100280000 -0.392217
100290000 -0.392294
100300000 -0.392446
100310000 -0.392367
100320000 -0.393005
100330000 -0.393196
100340000 -0.393412
100350000 -0.393862
100360000 -0.394181
100370000 -0.394194
100380000 -0.394531
100390000 -0.39444
100400000 -0.394466
100410000 -0.394745
100420000 -0.394119
100430000 -0.394234
100440000 -0.394205
100450000 -0.394322
100460000 -0.394496
100470000 -0.394464
100480000 -0.394458
100490000 -0.394589
100500000 -0.394343
100510000 -0.394467
100520000 -0.394275
100530000 -0.394365
100540000 -0.394281
100550000 -0.394562
100560000 -0.393881
100570000 -0.394109
100580000 -0.394462
100590000 -0.394273
100600000 -0.393864
100610000 -0.393845
100620000 -0.393334
100630000 -0.393438
100640000 -0.393296
100650000 -0.39313
100660000 -0.392811
100670000 -0.392993
100680000 -0.392796
100690000 -0.392729
100700000 -0.392296
100710000 -0.392126
100720000 -0.392179
100730000 -0.391506
100740000 -0.391646
100750000 -0.391117
100760000 -0.39091
100770000 -0.390927
100780000 -0.390486
100790000 -0.390112
100800000 -0.389483
100810000 -0.389342
100820000 -0.389683
100830000 -0.388712
100840000 -0.388512
100850000 -0.388592
100860000 -0.388012
100870000 -0.387409
100880000 -0.386945
100890000 -0.386857
100900000 -0.385787
100910000 -0.385374
100920000 -0.384727
100930000 -0.384684
100940000 -0.383927
100950000 -0.383475
100960000 -0.383468
100970000 -0.383185
100980000 -0.382442
100990000 -0.382135
101000000 -0.381163
101010000 -0.380858
101020000 -0.380269
101030000 -0.38005
101040000 -0.378732
101050000 -0.37822
101060000 -0.37828
101070000 -0.377683
101080000 -0.376659
101090000 -0.376319
101100000 -0.375951
101110000 -0.374949
101120000 -0.374949
101130000 -0.374583
101140000 -0.373524
101150000 -0.373005
101160000 -0.371729
101170000 -0.371905
101180000 -0.370541
101190000 -0.36957
101200000 -0.369091
101210000 -0.368494
101220000 -0.367369
101230000 -0.366438
101240000 -0.366581
101250000 -0.365639
101260000 -0.364942
101270000 -0.363918
101280000 -0.363402
101290000 -0.362574
101300000 -0.36179
101310000 -0.360475
101320000 -0.359837
101330000 -0.359118
101340000 -0.358762
101350000 -0.357738
101360000 -0.356834
101370000 -0.355561
101380000 -0.354466
101390000 -0.353811
101400000 -0.353298
101410000 -0.352691
101420000 -0.351273
101430000 -0.350317
101440000 -0.349426
101450000 -0.348203
101460000 -0.34749
101470000 -0.346455
101480000 -0.345019
101490000 -0.344115
101500000 -0.342769
101510000 -0.341955
101520000 -0.340971
101530000 -0.339879
101540000 -0.339118
101550000 -0.338473
101560000 -0.33665
101570000 -0.335763
101580000 -0.334765
101590000 -0.333528
101600000 -0.33262
101610000 -0.331207
101620000 -0.33092
101630000 -0.329235
101640000 -0.328179
101650000 -0.3271
101660000 -0.325601
101670000 -0.324058
101680000 -0.322792
101690000 -0.32226
101700000 -0.320586
101710000 -0.319472
101720000 -0.318211
101730000 -0.316872
101740000 -0.315691
101750000 -0.314213
101760000 -0.312839
101770000 -0.311859
101780000 -0.309878
101790000 -0.308942
101800000 -0.307109
101810000 -0.30574
101820000 -0.305159
101830000 -0.303451
101840000 -0.30156
101850000 -0.300462
101860000 -0.298418
101870000 -0.297809
101880000 -0.295889
101890000 -0.294128
101900000 -0.293131
101910000 -0.29128
101920000 -0.29003
101930000 -0.288646
101940000 -0.286053
101950000 -0.285315
101960000 -0.283883
101970000 -0.281233
101980000 -0.280496
101990000 -0.278403
102000000 -0.276843
102010000 -0.27479
102020000 -0.273033
102030000 -0.271272
102040000 -0.269923
102050000 -0.268538
102060000 -0.266712
102070000 -0.26473
102080000 -0.26347
102090000 -0.26194
102100000 -0.259035
102110000 -0.257253
102120000 -0.255126
102130000 -0.253088
102140000 -0.251906
102150000 -0.250383
102160000 -0.247974
102170000 -0.246223
102180000 -0.244179
102190000 -0.242522
102200000 -0.240605
102210000 -0.238104
102220000 -0.236458
102230000 -0.234115
102240000 -0.232045
102250000 -0.229663
102260000 -0.228001
102270000 -0.225904
102280000 -0.223529
102290000 -0.221645
102300000 -0.219826
102310000 -0.217911
102320000 -0.214719
102330000 -0.212577
102340000 -0.210178
102350000 -0.208507
102360000 -0.205942
102370000 -0.204819
102380000 -0.201917
102390000 -0.199698
102400000 -0.197744
102410000 -0.194311
102420000 -0.191276
102430000 -0.189689
102440000 -0.18742
102450000 -0.184712
102460000 -0.181919
102470000 -0.180609
102480000 -0.177101
102490000 -0.175223
102500000 -0.173101
102510000 -0.170692
102520000 -0.167538
102530000 -0.165168
102540000 -0.162577
102550000 -0.159621
102560000 -0.157338
102570000 -0.155656
102580000 -0.151877
102590000 -0.149875
102600000 -0.147436
102610000 -0.143645
102620000 -0.141652
102630000 -0.139675
102640000 -0.136895
102650000 -0.134135
102660000 -0.13104
102670000 -0.128209
102680000 -0.12559
102690000 -0.123392
102700000 -0.120172
102710000 -0.119352
102720000 -0.115023
102730000 -0.111897
102740000 -0.108514
102750000 -0.107945
102760000 -0.104593
102770000 -0.102054
102780000 -0.0990723
102790000 -0.0967661
102800000 -0.0941609
102810000 -0.091051
102820000 -0.0877069
102830000 -0.0863047
102840000 -0.0828832
102850000 -0.081191
102860000 -0.0778788
102870000 -0.0756971
102880000 -0.0729983
102890000 -0.0710272
102900000 -0.0686194
102910000 -0.0666431
102920000 -0.0640714
102930000 -0.0616501
102940000 -0.0589635
102950000 -0.0559393
102960000 -0.0549904
102970000 -0.0530547
102980000 -0.049469
102990000 -0.0481315
103000000 -0.0462171
103010000 -0.0446081
103020000 -0.0428723
103030000 -0.0407625
103040000 -0.0381908
103050000 -0.0362676
103060000 -0.0341358
103070000 -0.0329845
103080000 -0.0312079
103090000 -0.0293318
103100000 -0.0280648
103110000 -0.0265537
103120000 -0.0250819
103130000 -0.0236545
103140000 -0.0225832
103150000 -0.0214576
103160000 -0.0201056
103170000 -0.0183021
103180000 -0.0170582
103190000 -0.016066
103200000 -0.0144075
103210000 -0.014433
103220000 -0.0138065
103230000 -0.0122443
103240000 -0.0115125
103250000 -0.0105818
103260000 -0.00936986
103270000 -0.00843268
103280000 -0.00792862
103290000 -0.00757397
103300000 -0.00674129
103310000 -0.00592207
103320000 -0.00553323
103330000 -0.00526879
103340000 -0.00487909
103350000 -0.00435159
103360000 -0.00404235
103370000 -0.0034921
103380000 -0.00332451
103390000 -0.00321405
103400000 -0.00281887
103410000 -0.00250381
103420000 -0.00220952
103430000 -0.0018891
103440000 -0.00170327
103450000 -0.00160906
103460000 -0.00147014
103470000 -0.00118946
103480000 -0.0012385
103490000 -0.00110242
103500000 -0.00113684
103510000 -0.00105168
103520000 -0.000911348
103530000 -0.00086556
103540000 -0.000604238
103550000 -0.000656461
103560000 -0.000486832
103570000 -0.000526432
103580000 -0.00029994
103590000 -0.000304278
103600000 -0.000298934
103610000 -0.00023914
103620000 -0.000230926
103630000 -0.000180112
103640000 -8.83411e-05
103650000 -8.77527e-05
103660000 -0.000154098
103670000 2.81283e-08
103680000 6.26915e-05
103690000 2.7594e-05
103700000 -5.41039e-05
103710000 0.000214628
103720000 7.08138e-05
103730000 0.000187082
103740000 0.000413542
103750000 0.000462011
103760000 0.000470316
103770000 0.000398448
103780000 0.000529449
103790000 0.000464957
103800000 0.000290529
103810000 0.000400447
103820000 0.00047442
103830000 0.00046878
103840000 0.000488615
103850000 0.000606534
103860000 0.00040707
103870000 0.000656394
103880000 0.000676409
103890000 0.000727674
103900000 0.000848696
103910000 0.000814157
103920000 0.000988446
103930000 0.0010106
103940000 0.00130992
103950000 0.00127651
103960000 0.00152133
103970000 0.00179363
103980000 0.00219603
103990000 0.00267264
104000000 0.00269862
104010000 0.00333438
104020000 0.00379217
104030000 0.00415301
104040000 0.00461602
104050000 0.00540826
104060000 0.00583025
104070000 0.00639969
104080000 0.00705178
104090000 0.00797106
104100000 0.0090042
104110000 0.00947906
104120000 0.0102457
104130000 0.0118601
104140000 0.0127809
104150000 0.0137478
104160000 0.0146332
104170000 0.0148227
104180000 0.0161292
104190000 0.0176565
104200000 0.019145
104210000 0.0202647
104220000 0.0209837
104230000 0.0223184
104240000 0.0247978
104250000 0.0255264
104260000 0.0275697
104270000 0.0295331
104280000 0.0310701
104290000 0.0329197
104300000 0.0343034
104310000 0.0361822
104320000 0.0367477
104330000 0.039534
104340000 0.041847
104350000 0.0445746
104360000 0.0464346
104370000 0.0486971
104380000 0.0525654
104390000 0.0532712
104400000 0.055378
104410000 0.0569215
104420000 0.0596712
104430000 0.0618452
104440000 0.0648392
104450000 0.066492
104460000 0.0696533
104470000 0.0712194
104480000 0.0744943
104490000 0.0763049
104500000 0.0784204
104510000 0.0810034
104520000 0.0842989
104530000 0.0869641
104540000 0.0891881
104550000 0.0922702
104560000 0.0949787
104570000 0.0982008
104580000 0.100498
104590000 0.103345
104600000 0.104318
104610000 0.108341
104620000 0.110009
104630000 0.113069
104640000 0.116721
104650000 0.119155
104660000 0.12107
104670000 0.123818
104680000 0.12696
104690000 0.129791
104700000 0.13132
104710000 0.134397
104720000 0.138278
104730000 0.140705
104740000 0.142915
104750000 0.146312
104760000 0.149141
104770000 0.152123
104780000 0.15425
104790000 0.15653
104800000 0.158986
104810000 0.161587
104820000 0.164297
104830000 0.166536
104840000 0.169788
104850000 0.171896
104860000 0.173799
104870000 0.176235
104880000 0.178694
104890000 0.18179
104900000 0.184632
104910000 0.186273
104920000 0.189201
104930000 0.191754
104940000 0.194277
104950000 0.195896
104960000 0.198828
104970000 0.200686
104980000 0.20371
104990000 0.205629
105000000 0.207235
105010000 0.20935
105020000 0.212473
105030000 0.21463
105040000 0.216652
105050000 0.21922
105060000 0.220877
105070000 0.222804
105080000 0.224809
105090000 0.226532
105100000 0.2298
105110000 0.23141
105120000 0.233301
105130000 0.23552
105140000 0.237582
105150000 0.239108
105160000 0.241564
105170000 0.243439
105180000 0.245793
105190000 0.247059
105200000 0.249851
105210000 0.251021
105220000 0.253631
105230000 0.255451
105240000 0.257264
105250000 0.25834
105260000 0.261256
105270000 0.262547
105280000 0.264579
105290000 0.266323
105300000 0.268086
105310000 0.27038
105320000 0.272209
105330000 0.273002
105340000 0.275047
105350000 0.276696
105360000 0.278136
105370000 0.279685
105380000 0.281599
105390000 0.28325
105400000 0.284857
105410000 0.286568
105420000 0.288561
105430000 0.289619
105440000 0.29085
105450000 0.292556
105460000 0.29441
105470000 0.296328
105480000 0.297908
105490000 0.29906
105500000 0.300848
105510000 0.302351
105520000 0.303204
105530000 0.304854
105540000 0.306441
105550000 0.307966
105560000 0.309211
105570000 0.310609
105580000 0.312686
105590000 0.314043
105600000 0.314636
105610000 0.31582
105620000 0.317394
105630000 0.31895
105640000 0.320258
105650000 0.321482
105660000 0.322467
105670000 0.324547
105680000 0.325924
105690000 0.326568
105700000 0.327869
105710000 0.329697
105720000 0.330888
105730000 0.331859
105740000 0.33325
105750000 0.334144
105760000 0.335912
105770000 0.336419
105780000 0.337583
105790000 0.338676
105800000 0.340014
105810000 0.340583
105820000 0.34198
105830000 0.343268
105840000 0.344207
105850000 0.345511
105860000 0.346564
105870000 0.34772
105880000 0.348836
105890000 0.349607
105900000 0.350414
105910000 0.351878
105920000 0.352254
105930000 0.353093
105940000 0.354258
105950000 0.355277
105960000 0.356569
105970000 0.357553
105980000 0.358119
105990000 0.358919
106000000 0.359896
106010000 0.360745
106020000 0.361777
106030000 0.362223
106040000 0.363027
106050000 0.363686
106060000 0.364643
106070000 0.365378
106080000 0.365892
106090000 0.367011
106100000 0.367764
106110000 0.368833
106120000 0.369573
106130000 0.369593
106140000 0.37115
106150000 0.371744
106160000 0.372623
106170000 0.3732
106180000 0.374096
106190000 0.3749
106200000 0.375053
106210000 0.376017
106220000 0.376826
106230000 0.377138
106240000 0.377748
106250000 0.378532
106260000 0.37936
106270000 0.379548
106280000 0.38013
106290000 0.381047
106300000 0.381323
106310000 0.381482
106320000 0.382208
106330000 0.383253
106340000 0.383758
106350000 0.3845
106360000 0.384984
106370000 0.385214
106380000 0.385653
106390000 0.386534
106400000 0.38648
106410000 0.387187
106420000 0.387408
106430000 0.387665
106440000 0.388027
106450000 0.388446
106460000 0.388914
106470000 0.389172
106480000 0.389375
106490000 0.389668
106500000 0.389783
106510000 0.389726
106520000 0.390725
106530000 0.390799
106540000 0.390967
106550000 0.391437
106560000 0.391686
106570000 0.391716
106580000 0.392612
106590000 0.392114
106600000 0.392959
106610000 0.393123
106620000 0.393617
106630000 0.393306
106640000 0.393362
106650000 0.393636
106660000 0.393724
106670000 0.393802
106680000 0.394309
106690000 0.394212
106700000 0.39453
106710000 0.394651
106720000 0.394934
106730000 0.394584
106740000 0.394586
106750000 0.394449
106760000 0.394535
106770000 0.394918
106780000 0.395429
106790000 0.395424
106800000 0.395393
106810000 0.395431
106820000 0.395113
106830000 0.394598
106840000 0.394231
106850000 0.394255
106860000 0.394794
106870000 0.394635
106880000 0.394726
106890000 0.394024
106900000 0.394117
106910000 0.394473
106920000 0.394321
106930000 0.394288
106940000 0.394429
106950000 0.39378
106960000 0.393524
106970000 0.393292
106980000 0.392899
106990000 0.392762
107000000 0.392923
107010000 0.39243
107020000 0.39209
107030000 0.392087
107040000 0.391955
107050000 0.391553
107060000 0.391389
107070000 0.391536
107080000 0.390794
107090000 0.390886
107100000 0.390001
107110000 0.390091
107120000 0.389956
107130000 0.388845
107140000 0.388654
107150000 0.388138
107160000 0.387705
107170000 0.387417
107180000 0.386764
107190000 0.386496
107200000 0.386175
107210000 0.385948
107220000 0.385622
107230000 0.385021
107240000 0.384212
107250000 0.384017
107260000 0.383301
107270000 0.382762
107280000 0.38222
107290000 0.381659
107300000 0.381238
107310000 0.380843
107320000 0.380272
107330000 0.379706
107340000 0.379029
107350000 0.378865
107360000 0.378416
107370000 0.377736
107380000 0.377079
107390000 0.376697
107400000 0.375876
107410000 0.374792
107420000 0.374196
107430000 0.374218
107440000 0.372844
107450000 0.371947
107460000 0.371688
107470000 0.370524
107480000 0.36973
107490000 0.369061
107500000 0.369
107510000 0.36812
107520000 0.367454
107530000 0.366457
107540000 0.365851
107550000 0.364778
107560000 0.364354
107570000 0.363303
107580000 0.362355
107590000 0.361849
107600000 0.36056
107610000 0.360072
107620000 0.359001
107630000 0.358309
107640000 0.357911
107650000 0.356971
107660000 0.355766
107670000 0.355048
107680000 0.354433
107690000 0.353735
107700000 0.352586
107710000 0.351012
107720000 0.350475
107730000 0.349637
107740000 0.349017
107750000 0.347779
107760000 0.346391
107770000 0.345832
107780000 0.344332
107790000 0.343361
107800000 0.342259
107810000 0.341232
107820000 0.340158
107830000 0.339138
107840000 0.33809
107850000 0.336945
107860000 0.335401
107870000 0.334901
107880000 0.333606
107890000 0.332498
107900000 0.331563
107910000 0.329891
107920000 0.329386
107930000 0.327506
107940000 0.326627
107950000 0.325339
107960000 0.32384
107970000 0.3227
107980000 0.321291
107990000 0.319857
108000000 0.31889
108010000 0.317227
108020000 0.315952
108030000 0.314429
108040000 0.313309
108050000 0.312286
108060000 0.310642
108070000 0.309855
108080000 0.3083
108090000 0.30646
108100000 0.305173
108110000 0.303812
108120000 0.302293
108130000 0.300786
108140000 0.299077
108150000 0.298173
108160000 0.297173
108170000 0.295345
108180000 0.293287
108190000 0.292244
108200000 0.290751
108210000 0.28909
108220000 0.28735
108230000 0.285939
108240000 0.28401
108250000 0.282423
108260000 0.280803
108270000 0.279059
108280000 0.277812
108290000 0.275605
108300000 0.27377
108310000 0.272123
108320000 0.270875
108330000 0.268912
108340000 0.266977
108350000 0.264987
108360000 0.263356
108370000 0.261884
108380000 0.259886
108390000 0.258526
108400000 0.256101
108410000 0.254433
108420000 0.25243
108430000 0.250455
108440000 0.247954
108450000 0.246581
108460000 0.244804
108470000 0.242189
108480000 0.241195
108490000 0.239241
108500000 0.237371
108510000 0.234709
108520000 0.23266
108530000 0.230509
108540000 0.228753
108550000 0.225988
108560000 0.224344
108570000 0.222822
108580000 0.219921
108590000 0.218324
108600000 0.216204
108610000 0.213986
108620000 0.211727
108630000 0.208557
108640000 0.206699
108650000 0.204947
108660000 0.202882
108670000 0.200127
108680000 0.198193
108690000 0.195644
108700000 0.19339
108710000 0.190531
108720000 0.188129
108730000 0.185777
108740000 0.183123
108750000 0.180207
108760000 0.179065
108770000 0.176202
108780000 0.173555
108790000 0.171066
108800000 0.168984
108810000 0.166854
108820000 0.164123
108830000 0.160505
108840000 0.158739
108850000 0.155717
108860000 0.153081
108870000 0.15063
108880000 0.148199
108890000 0.145763
108900000 0.141958
108910000 0.140225
108920000 0.137539
108930000 0.134223
108940000 0.131916
108950000 0.128427
108960000 0.126627
108970000 0.124494
108980000 0.120639
108990000 0.118648
109000000 0.115999
109010000 0.113397
109020000 0.110781
109030000 0.108417
109040000 0.105193
109050000 0.102458
109060000 0.0994437
109070000 0.0970266
109080000 0.0950302
109090000 0.0931086
109100000 0.0889875
109110000 0.0863085
109120000 0.0842931
109130000 0.0824463
109140000 0.0790371
109150000 0.0769007
109160000 0.0741774
109170000 0.0716601
